Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G75654_5x_rerun_BH4_01_19404.mzML:scan:48,1,0.8,3,MSV000082074,NoID
-0.99,mzspec:MSV000082969:ccms_peak/data_mzxml/environmental/beef diet/G85336_10x_cwp_BD6_01_36735.mzML:scan:59,1,0.8,3,MSV000082969,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_prog_10145_Female_73_267_R_A7.mzXML:scan:2172,1,0.8,2,MSV000092754,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_03.mzML:scan:6052,1,0.8,3,ST001794,NoID
-0.99,mzspec:MTBLS2105:FILES/isogenic_pos/x19113x118.mzML:scan:1379,1,0.8,2,MTBLS2105,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_non_8017_male_63_192_B_E3.mzXML:scan:1584,1,0.8,2,MSV000092754,NoID
0.04,mzspec:MSV000095381:peak/HF1_Pos_120m_U-DDA.mzML:scan:5598,1,0.8,3,MSV000095381,NoID
-1,mzspec:MSV000087141:peak/mzML/PLT1_E1.mzML:scan:300,1,0.8,2,MSV000087141,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G78932_BH10_01_18765.mzML:scan:68,1,0.8,3,MSV000081673,NoID
-1,mzspec:MSV000087141:ccms_peak/Raw/PLT1_E1.mzML:scan:300,1,0.8,2,MSV000087141,NoID
-0.99,mzspec:MSV000092571:peak/mzML/P7_C3_A56_2_UinvG.mzML:scan:175,1,0.8,3,MSV000092571,NoID
-0.99,mzspec:MSV000087685:ccms_peak/raw/PLT1_H10.mzML:scan:529,1,0.8,2,MSV000087685,NoID
-1,mzspec:MTBLS2105:FILES/CDC_ID_234_pos/x19113x232.mzML:scan:1362,1,0.8,2,MTBLS2105,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_QC12.mzXML:scan:3889,1,0.8,3,MTBLS3322,NoID
0.04,mzspec:ST002520:The role of dietary inulin in NASH progression_portal vein serum/X3796pos.mzML:scan:2835,1,0.8,4,ST002520,NoID
1.03,mzspec:MSV000095423:peak/all_files_mzML/LC2_1to100_spiking/HNRC_P4_D5_Sample_X3143542_100H2O_spike_low_LC2.mzML:scan:540,1,0.8,3,MSV000095423,NoID
-0.99,mzspec:MSV000081681:ccms_peak/data_mzxml/Samples/G75152_2x_RB5_01_19115.mzML:scan:54,1,0.8,3,MSV000081681,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G79553_1x_BA12_01_17954.mzML:scan:66,1,0.8,4,MSV000082074,NoID
-0.99,mzspec:MSV000094961:peak/Ctrl2M_D.mzXML:scan:204,1,0.8,3,MSV000094961,NoID
-0.99,mzspec:MSV000082049:ccms_peak/Plate_2/21_30.mzML:scan:134,1,0.8,3,MSV000082049,NoID
-0.99,mzspec:MSV000087685:ccms_peak/raw/PLT1_F10.mzML:scan:523,1,0.8,2,MSV000087685,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_non_9170_male_50_193_G_A10.mzXML:scan:2012,1,0.8,2,MSV000092754,NoID
-0.99,mzspec:MSV000094264:peak/Julian_4022.mzML:scan:549,1,0.8,3,MSV000094264,NoID
-0.99,mzspec:MTBLS2105:FILES/CDC_ID_258_pos/x19113x229.mzML:scan:1361,1,0.8,2,MTBLS2105,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G78948_rerun_BD11_01_18712.mzML:scan:75,1,0.8,3,MSV000081673,NoID
0.04,mzspec:MSV000080928:raw/raw/MTBLS125/Mouse 01 leg skin control oral POS.mzML:scan:218,1,0.8,2,MSV000080928,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_09.mzML:scan:5967,1,0.8,3,ST001794,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_18.mzML:scan:5933,1,0.8,2,ST001794,NoID
-0.99,mzspec:MSV000082820:ccms_peak/data/G78948_rerun_BD11_01_18712.mzML:scan:75,1,0.8,3,MSV000082820,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_15.mzML:scan:5998,1,0.8,3,ST001794,NoID
-0.99,mzspec:MTBLS2105:FILES/CDC_ID_234_pos/x19113x56.mzML:scan:1354,1,0.8,2,MTBLS2105,NoID
-0.99,mzspec:MTBLS2105:FILES/isogenic_pos/x19113x83.mzML:scan:1345,1,0.8,2,MTBLS2105,NoID
-1,mzspec:MSV000088864:peak/20200114 High 3_BB4_01_30444.d.mzXML:scan:3217,1,0.8,2,MSV000088864,NoID
-0.99,mzspec:MSV000093272:raw/20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota/rawdata/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_16_GEO-SP-20-UF_1_Rg70to1050-CE102040-0-4-S1_Run68.mzML:scan:8841,1,0.8,3,MSV000093272,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_16.mzML:scan:6055,1,0.8,3,ST001794,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G78932_BH10_01_18765.mzML:scan:68,1,0.8,3,MSV000083010,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_non_9268_male_53_193_G_B2.mzXML:scan:2006,1,0.8,2,MSV000092754,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_20.mzML:scan:5922,1,0.8,3,ST001794,NoID
-1,mzspec:MSV000091951:peak/mzML/OM-250.mzML:scan:92,1,0.8,2,MSV000091951,NoID
-1,mzspec:MSV000091951:ccms_peak/Raw/OM-250.mzML:scan:92,1,0.8,2,MSV000091951,NoID
0.04,mzspec:MTBLS125:FILES/Mouse 01 leg skin control oral POS.mzML:scan:218,1,0.8,2,MTBLS125,NoID
-0.99,mzspec:MSV000081808:peak/Avena_isolates_exudates_uptake/20160119_pHILIC___POS_MSMS_KZ_Control_B_Spent_medium______Run91.mzML:scan:4125,1,0.8,2,MSV000081808,NoID
-0.99,mzspec:MSV000081808:ccms_peak/Avena_isolates_exudates_uptake/20160119_pHILIC___POS_MSMS_KZ_Control_B_Spent_medium______Run91.mzML:scan:4125,1,0.8,2,MSV000081808,NoID
-0.99,mzspec:MSV000089899:ccms_peak/mzXML/br_300-900_2_RC8_01_65059.mzML:scan:857,1,0.8,3,MSV000089899,NoID
-0.99,mzspec:MTBLS2105:FILES/CDC_ID_258_pos/x19113x194.mzML:scan:1375,1,0.8,2,MTBLS2105,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G79344_5x_rerun_BE6_01_19316.mzML:scan:66,1,0.8,4,MSV000082074,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_uninf_prog_7583_female_70_192_B_B6.mzXML:scan:1783,1,0.8,2,MSV000092754,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_non_9168_female_56_193_G_A9.mzXML:scan:2086,1,0.8,2,MSV000092754,NoID
-0.99,mzspec:ST002263:MetabolomicsWorkbenchUpload/metaboproj_162_20211103_Pos_1_MSA0001.mzXML:scan:4405,1,0.8,3,ST002263,NoID
0.04,mzspec:MTBLS601:FILES/liver78_4.mzXML:scan:5304,1,0.8,3,MTBLS601,NoID
-0.99,mzspec:MSV000082049:peak/Plate_5/14_25.mzML:scan:127,1,0.8,3,MSV000082049,NoID
-1,mzspec:MSV000085226:ccms_peak/qemistree_midi_data/G75581_BG5_01_18744.mzML:scan:68,1,0.8,3,MSV000085226,NoID
1.03,mzspec:MSV000095423:peak/all_files_mzML/LC2_1to100_spiking/DeadBody_Plate7_54608_Skin_GG3_spike_low_LC2.mzML:scan:538,1,0.8,3,MSV000095423,NoID
-0.99,mzspec:MSV000090704:ccms_peak/220629_HP08_08_HILIC_pos/220629_HP08_08_HILIC_pos_OMM11-I46_AAM_S1_W1.mzML:scan:2707,1,0.8,3,MSV000090704,NoID
-0.99,mzspec:MSV000082049:ccms_peak/Plate_5/14_25.mzML:scan:127,1,0.8,3,MSV000082049,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_3Da.mzML:scan:4572,1,0.8,3,MTBLS2207,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_04x_15uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_30d_1h_10.mzXML:scan:4010,1,0.8,3,MTBLS3322,NoID
-0.99,mzspec:MSV000089899:ccms_peak/mzXML/br_300-900_RA8_01_65043.mzML:scan:816,1,0.8,3,MSV000089899,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_GL_Raw_Data/2021_0119_04x_120min.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_04x_15uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.96,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P1_SI_Aq-Org_Mixed_H10.mzXML:scan:171,1,0.8,3,MSV000082612,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_02x_8uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_non_8296_male_52_192_B_F11.mzXML:scan:1763,1,0.8,2,MSV000092754,NoID
0.04,mzspec:MTBLS601:FILES/liver24_3.mzXML:scan:5567,1,0.8,3,MTBLS601,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Controls/Solvent_Blank_5_5_BE1_01_18696.mzML:scan:69,1,0.8,2,MSV000081673,NoID
-1,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G75581_BG5_01_18744.mzML:scan:68,1,0.8,3,MSV000081673,NoID
-0.99,mzspec:MSV000090704:ccms_peak/220629_HP08_08_HILIC_pos/220629_HP08_08_HILIC_pos_OMM11-YL58_AAM_S2_W1.mzML:scan:2425,1,0.8,3,MSV000090704,NoID
-1,mzspec:MSV000088864:peak/20200114 High 3_BB4_01_30444.d.mzXML:scan:3197,1,0.8,2,MSV000088864,NoID
-0.99,mzspec:MSV000095381:peak/fed1_Pos_120m_J-DDA.mzML:scan:6579,1,0.8,4,MSV000095381,NoID
0.04,mzspec:ST002520:The role of dietary inulin in NASH progression_portal vein serum/QC04pos.mzML:scan:2893,1,0.8,3,ST002520,NoID
0.04,mzspec:ST002520:The role of dietary inulin in NASH progression_portal vein serum/X3773pos.mzML:scan:2824,1,0.8,3,ST002520,NoID
-1,mzspec:MSV000081160:updates/2017-06-14_lamccall_6787808c/peak/Aq_pos/Samples/G2_RV3_CV0458.mzXML:scan:1486,1,0.8,3,MSV000081160,NoID
1,mzspec:ST002514:The role of dietary inulin in NASH progression/F1246_pos-F1246.mzML:scan:4294967295,1,0.8,4,ST002514,NoID
-0.99,mzspec:MSV000094512:peak/victoriadeleray/VD_malate_0307.mzML:scan:171,1,0.8,3,MSV000094512,NoID
-0.96,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P3_SI_Aq-Org_Mixed_G2.mzXML:scan:155,1,0.8,3,MSV000082612,NoID
-0.99,mzspec:MSV000094264:peak/Julian_4006.mzML:scan:521,1,0.8,3,MSV000094264,NoID
-0.99,mzspec:MSV000094756:peak/02_TO_mPlasma_CROT_main_TOP_pos_HILIC.mzML:scan:153964,1,0.8,2,MSV000094756,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_prog_6511_male_69_192_B_A1.mzXML:scan:1607,1,0.8,2,MSV000092754,NoID
-0.99,mzspec:MSV000086956:peak/Pf_mzML/PLT3_C4.mzML:scan:342,1,0.8,2,MSV000086956,NoID
-0.94,mzspec:MSV000085042:ccms_peak/QC1_pos-QC1.mzML:scan:6837,1,0.8,3,MSV000085042,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_IA_Raw_Data/Manually Reviewed/120min_10uL_01.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000090704:ccms_peak/220629_HP08_08_HILIC_pos/220629_HP08_08_HILIC_pos_OMM11-YL27_AAM_S3_W1.mzML:scan:2374,1,0.8,3,MSV000090704,NoID
-1,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_03x_5uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
0.04,mzspec:MTBLS601:FILES/liver78_9.mzXML:scan:5416,1,0.8,3,MTBLS601,NoID
-1,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_03x_5uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_30d_1h_1.mzXML:scan:3885,1,0.8,3,MTBLS3322,NoID
-0.96,mzspec:MTBLS3097:FILES/metabolomics_mzXML_positive/Pos_standards_yeast_background_12_water_04.mzXML:scan:2431,1,0.8,3,MTBLS3097,NoID
-1,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_3d_3h_2.mzXML:scan:5471,1,0.8,3,MTBLS3322,NoID
-1,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_30d_6h_1.mzXML:scan:5500,1,0.8,3,MTBLS3322,NoID
-0.99,mzspec:MSV000086956:peak/Pf_mzML/PLT3_F10.mzML:scan:296,1,0.8,2,MSV000086956,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79576_5x_RC2_01_18075.mzML:scan:60,1,0.8,3,MSV000084900,NoID
0.05,mzspec:MSV000095423:peak/all_files_mzML/LC1_1to100_spiking/HNRC_P3_E10_Sample_x3137731_100H2O_spike_high_LC1.mzML:scan:610,1,0.8,2,MSV000095423,NoID
-1,mzspec:MSV000084734:ccms_peak/files/Animal_simple_subset/files/G75581_BG5_01_18744.mzML:scan:68,1,0.8,3,MSV000084734,NoID
-0.99,mzspec:ST003413:mzML-POS/B3.mzML:scan:232,1,0.8,2,ST003413,NoID
-1,mzspec:MSV000092059:peak/mzML/4c_3.mzML:scan:322,1,0.8,2,MSV000092059,NoID
-0.99,mzspec:ST002263:MetabolomicsWorkbenchUpload/metaboproj_162_20211103_Pos_1_MSA0009.mzXML:scan:4467,1,0.8,4,ST002263,NoID
-1,mzspec:MSV000085120:ccms_peak/Plate16/BAX1360_2x_GE8_01_25267.mzML:scan:364,1,0.8,3,MSV000085120,NoID
0.97,mzspec:ST002512:Intestinal/Pos_Cecal_GF_26.mzML:scan:4894,1,0.8,3,ST002512,NoID
1,mzspec:ST002512:Intestinal/Pos_SI_ElAB12n2_17.mzML:scan:4931,1,0.8,3,ST002512,NoID
-0.99,mzspec:MSV000081160:ccms_peak/Aq_pos/Samples/G1_RV3_CV0464.mzML:scan:1456,1,0.8,3,MSV000081160,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_03x_10uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_04x_8uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_03x_10uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_02x_8uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_start_QC_1.mzXML:scan:1067,1,0.8,2,MSV000092754,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_multitracer_Unlabel_01.mzXML:scan:3144,1,0.8,4,MTBLS3322,NoID
-1.03,mzspec:MSV000082268:peak/mzxml_files/samples/Plate9_GF8_01_24555.mzXML:scan:117,1,0.8,2,MSV000082268,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_04x_8uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
1.02,mzspec:MTBLS6580:FILES/DERIVED_FILES/Assay2/POS/FRAG_POS_1612.mzML:scan:3297,1,0.8,2,MTBLS6580,NoID
-0.99,mzspec:MSV000081160:ccms_peak/Aq_pos/Samples/G4_RV1_CV0468.mzML:scan:1487,1,0.8,3,MSV000081160,NoID
-1,mzspec:MSV000092723:peak/mzML/FC_pos_44.mzML:scan:180,1,0.8,3,MSV000092723,NoID
-0.99,mzspec:MSV000086956:ccms_peak/Pf_Raw/PLT3_F11.mzML:scan:293,1,0.8,2,MSV000086956,NoID
-1,mzspec:MSV000082074:ccms_peak/Samples/G75581_BG5_01_18744.mzML:scan:68,1,0.8,3,MSV000082074,NoID
-1,mzspec:MSV000088864:peak/20200114 High 1_BB2_01_30442.d.mzXML:scan:3202,1,0.8,2,MSV000088864,NoID
-0.99,mzspec:MSV000088772:peak/mzML/quad_11_15_UNINFECTED_WT_UNINF_3_10_7_2021_13_179_C11.mzML:scan:625,1,0.8,3,MSV000088772,NoID
-0.99,mzspec:MSV000086956:ccms_peak/Pf_Raw/PLT3_C4.mzML:scan:342,1,0.8,2,MSV000086956,NoID
-0.05,mzspec:MSV000086131:ccms_peak/Feces/Sample-X-101.mzML:scan:509,1,0.8,3,MSV000086131,NoID
-1,mzspec:MSV000084101:ccms_peak/Animal_simple_subset/G75581_BG5_01_18744.mzML:scan:68,1,0.8,3,MSV000084101,NoID
-1,mzspec:MSV000083010:ccms_peak/Samples/G75581_BG5_01_18744.mzML:scan:68,1,0.8,3,MSV000083010,NoID
-0.95,mzspec:MSV000090704:ccms_peak/220629_HP08_08_HILIC_pos/220629_HP08_08_HILIC_pos_OMM11-I46_AAM_S2_W1_wdh.mzML:scan:2759,1,0.8,3,MSV000090704,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_03x_15uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000086956:peak/Pf_mzML/PLT3_F3.mzML:scan:295,1,0.8,2,MSV000086956,NoID
-0.96,mzspec:MSV000095220:peak/Tau_nosubs.mzML:scan:585,1,0.8,2,MSV000095220,NoID
-0.99,mzspec:MSV000095869:peak/Amines_pos/Thackray0014_MX746106_posBA_33-033.mzML:scan:4294967295,1,0.8,2,MSV000095869,NoID
-1.03,mzspec:MSV000083446:ccms_peak/PD33.8_RG1_01_20482.mzML:scan:942,1,0.8,2,MSV000083446,NoID
-1,mzspec:MSV000083760:ccms_peak/data_mzxml_Fp2/samples/18NAVY30_v1_lun_9_BF9_01_39720.mzML:scan:62,1,0.8,3,MSV000083760,NoID
-0.99,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_3d_6h_3.mzXML:scan:5531,1,0.8,4,MTBLS3322,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_03x_15uL.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.99,mzspec:MSV000095654:raw/mzml/Cecum_13_HILICpos.mzML:scan:13482,1,0.8,2,MSV000095654,NoID
-0.05,mzspec:MSV000086131:ccms_peak/Feces/Sample-2A8.mzML:scan:422,1,0.8,3,MSV000086131,NoID
-0.99,mzspec:MSV000086956:peak/Pf_mzML/PLT3_F11.mzML:scan:293,1,0.8,2,MSV000086956,NoID
-0.99,mzspec:MSV000090704:ccms_peak/220629_HP08_08_HILIC_pos/220629_HP08_08_HILIC_pos_OMM11-YL45_AAM_S2_W1.mzML:scan:2660,1,0.8,3,MSV000090704,NoID
-1,mzspec:MSV000082049:peak/Plate_1/1_33.mzML:scan:128,1,0.8,2,MSV000082049,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_1/1_33.mzML:scan:128,1,0.8,2,MSV000082049,NoID
-1.03,mzspec:MSV000082268:peak/mzxml_files/samples/Plate8_BE6_01_24423.mzXML:scan:297,1,0.8,3,MSV000082268,NoID
-0.97,mzspec:MSV000088772:peak/mzML/quad_18_15_INFECTED_IL1R_INF_5_10_7_2021_5_180_B11.mzML:scan:995,1,0.8,3,MSV000088772,NoID
-1,mzspec:MSV000085120:ccms_peak/Plate14/BAX1187_2x_GE11_01_25015.mzML:scan:84,1,0.8,3,MSV000085120,NoID
-0.99,mzspec:MSV000086956:ccms_peak/Pf_Raw/PLT3_F3.mzML:scan:295,1,0.8,2,MSV000086956,NoID
-0.99,mzspec:ST002512:Intestinal/Pos_LI_El15644_7.mzML:scan:6039,1,0.8,3,ST002512,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_GL_Raw_Data/2021_0119_04x_60min.mzML:scan:4294967295,1,0.8,2,MSV000088420,NoID
-0.96,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P3_SI_Aq-Org_Mixed_D5.mzXML:scan:252,1,0.8,3,MSV000082612,NoID
-1,mzspec:MSV000086956:ccms_peak/Pf_Raw/PLT3_F4.mzML:scan:381,1,0.8,2,MSV000086956,NoID
-0.99,mzspec:MSV000086956:ccms_peak/Pf_Raw/PLT3_F10.mzML:scan:296,1,0.8,2,MSV000086956,NoID
-1,mzspec:MSV000086956:peak/Pf_mzML/PLT3_F4.mzML:scan:381,1,0.8,2,MSV000086956,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_3d_24h_9.mzXML:scan:3837,1,0.79,3,MTBLS3322,NoID
-0.99,mzspec:MSV000085354:ccms_peak/POS_HILIC/CD_4_C_FrPOS.mzML:scan:8934,1,0.79,2,MSV000085354,NoID
-0.99,mzspec:MSV000081120:ccms_peak/Stool_samples_ms2ldaPLUS/POS_HILIC/CD_4_C_FrPOS.mzML:scan:8934,1,0.79,2,MSV000081120,NoID
-0.99,mzspec:MSV000081120:ccms_peak/Stool_samples_ms2ldaPLUS/POS_HILIC/CD_11_C_FrPOS.mzML:scan:8818,1,0.79,2,MSV000081120,NoID
-1,mzspec:MSV000086107:ccms_peak/VVP10-2_EtOh.mzML:scan:981,1,0.79,3,MSV000086107,NoID
1,mzspec:MSV000095654:raw/mzml/Cecum_20_HILICpos.mzML:scan:13915,1,0.79,2,MSV000095654,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_04x_15uL.mzML:scan:4294967295,1,0.79,2,MSV000088420,NoID
-1,mzspec:MSV000092059:peak/mzML/15c_2.mzML:scan:314,1,0.79,2,MSV000092059,NoID
-1,mzspec:MSV000087904:peak/mzML/pSK019_LB_Lassopeptide_Ecoli_XAD.mzML:scan:663,1,0.79,2,MSV000087904,NoID
-0.99,mzspec:MSV000081120:ccms_peak/Stool_samples_ms2ldaPLUS/POS_HILIC/CD_4_D_FrPOS.mzML:scan:8875,1,0.79,2,MSV000081120,NoID
-0.98,mzspec:MSV000086107:ccms_peak/VVP39-2_MeOh.mzML:scan:100,1,0.79,3,MSV000086107,NoID
-1,mzspec:MSV000092059:peak/mzML/55_15c_1.mzML:scan:319,1,0.79,2,MSV000092059,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_3d_0h_2.mzXML:scan:3949,1,0.79,3,MTBLS3322,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_04x_15uL.mzML:scan:4294967295,1,0.79,2,MSV000088420,NoID
-0.99,mzspec:MSV000090704:ccms_peak/220629_HP08_08_HILIC_pos/220629_HP08_08_HILIC_pos_Z1_Blank_3.mzML:scan:2393,1,0.79,3,MSV000090704,NoID
-0.99,mzspec:MTBLS601:FILES/liver78_9.mzXML:scan:8101,1,0.79,3,MTBLS601,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_prog_8529_male_70_192_B_H1.mzXML:scan:2137,1,0.79,2,MSV000092754,NoID
-0.99,mzspec:MSV000081120:ccms_peak/Stool_samples_ms2ldaPLUS/POS_HILIC/CD_11_D_FrPOS.mzML:scan:8903,1,0.79,2,MSV000081120,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_30d_1h_1.mzXML:scan:3965,1,0.79,3,MTBLS3322,NoID
0.04,mzspec:MSV000088283:peak/HILIC_neg/HILIC_neg_12_49_EMR_04_Blank_2_Hilic_neg-EMR_04_Blank_2.mzML:scan:4294967295,1,0.79,1,MSV000088283,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_IA_Raw_Data/Manually Reviewed/120min_10uL_01.mzML:scan:4294967295,1,0.79,2,MSV000088420,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_GL_Raw_Data/2021_0119_04x_240min.mzML:scan:4294967295,1,0.79,2,MSV000088420,NoID
-0.99,mzspec:MSV000095654:raw/mzml/Cecum_1_HILICpos.mzML:scan:13500,1,0.79,2,MSV000095654,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_QC08.mzXML:scan:3961,1,0.79,3,MTBLS3322,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_02x_15uL.mzML:scan:4294967295,1,0.79,2,MSV000088420,NoID
0.04,mzspec:MTBLS3963:FILES/DERIVED_FILES/POS/Dec-Phe-2_POS.mzML:scan:4294967295,1,0.79,1,MTBLS3963,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_02x_8uL.mzML:scan:4294967295,1,0.79,2,MSV000088420,NoID
-1,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_MED_3_1to10__102030eV___Run47.mzML:scan:5111,1,0.79,2,MSV000090480,NoID
0.04,mzspec:MTBLS3963:FILES/DERIVED_FILES/POS/Dec-Phe-2_POS.mzML:scan:4294967295,1,0.79,1,MTBLS3963,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_ML_Raw_Data/2021_0117_04x_10uL.mzML:scan:4294967295,1,0.79,2,MSV000088420,NoID
0.04,mzspec:MTBLS3963:FILES/DERIVED_FILES/POS/Dec-Thr-3_POS.mzML:scan:4294967295,1,0.79,1,MTBLS3963,NoID
0.03,mzspec:MTBLS3963:FILES/DERIVED_FILES/POS/Dec-Phe-3_POS.mzML:scan:4294967295,1,0.79,1,MTBLS3963,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_30d_12h_8.mzXML:scan:3785,1,0.79,3,MTBLS3322,NoID
-1,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_3d_24h_9.mzXML:scan:5479,1,0.79,3,MTBLS3322,NoID
-0.99,mzspec:MSV000088864:peak/20200114 High 1_BB2_01_30442.d.mzXML:scan:3208,1,0.79,2,MSV000088864,NoID
-0.99,mzspec:MSV000085354:ccms_peak/POS_HILIC/CD_4_D_FrPOS.mzML:scan:8875,1,0.79,2,MSV000085354,NoID
0.04,mzspec:MTBLS3322:FILES/DERIVED_FILES/POS/pos_muscle_30d_3h_2.mzXML:scan:3781,1,0.79,3,MTBLS3322,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_GL_Raw_Data/2021_0119_04x_240min.mzML:scan:4294967295,1,0.79,2,MSV000088420,NoID
